,zipcode,Adjusted Gross Income,Number of returns,Single Returns,Joint Returns,Head of Household Returns,Elderly Returns (60+),borough,landuse_1.0,landuse_2.0,landuse_3.0,landuse_4.0,landuse_5.0,landuse_6.0,landuse_7.0,landuse_8.0,landuse_9.0,landuse_10.0,landuse_11.0,total_bldgarea
1154,11416.0,"$200,000+",40,** ,30,** ,** ,QN,4810321.0,1499972.0,0.0,884364.0,576513.0,465266.0,141183.0,701896.0,904.0,24385.0,0.0,9104804.0
1155,11417.0,total,"15,050","6,860","4,630","3,240","2,570",QN,7554252.0,1577830.0,0.0,727893.0,573805.0,468406.0,80598.0,1244651.0,70875.0,33567.0,0.0,12331877.0
1156,11417.0,"< $25,000",6020,3570,1220,1130,1050,QN,7554252.0,1577830.0,0.0,727893.0,573805.0,468406.0,80598.0,1244651.0,70875.0,33567.0,0.0,12331877.0
1157,11417.0,"$25,000 - $49,999",4030,1780,1070,1090,580,QN,7554252.0,1577830.0,0.0,727893.0,573805.0,468406.0,80598.0,1244651.0,70875.0,33567.0,0.0,12331877.0
1158,11417.0,"$50,000 - $74,999",2220,870,720,560,360,QN,7554252.0,1577830.0,0.0,727893.0,573805.0,468406.0,80598.0,1244651.0,70875.0,33567.0,0.0,12331877.0
1159,11417.0,"$75,000 -  $99,999",1230,380,570,260,260,QN,7554252.0,1577830.0,0.0,727893.0,573805.0,468406.0,80598.0,1244651.0,70875.0,33567.0,0.0,12331877.0
1160,11417.0,"$100,000 - $199,999",1380,240,920,200,270,QN,7554252.0,1577830.0,0.0,727893.0,573805.0,468406.0,80598.0,1244651.0,70875.0,33567.0,0.0,12331877.0
1161,11417.0,"$200,000+",170,20,130,** ,50,QN,7554252.0,1577830.0,0.0,727893.0,573805.0,468406.0,80598.0,1244651.0,70875.0,33567.0,0.0,12331877.0
1162,11418.0,total,"18,000","8,520","5,140","3,950","3,030",QN,6986084.0,2471021.0,1892226.0,1724660.0,1274552.0,1587216.0,75974.0,1988967.0,0.0,97947.0,0.0,18098647.0
1163,11418.0,"< $25,000",8030,4870,1420,1600,1320,QN,6986084.0,2471021.0,1892226.0,1724660.0,1274552.0,1587216.0,75974.0,1988967.0,0.0,97947.0,0.0,18098647.0
1164,11418.0,"$25,000 - $49,999",4650,1960,1220,1350,680,QN,6986084.0,2471021.0,1892226.0,1724660.0,1274552.0,1587216.0,75974.0,1988967.0,0.0,97947.0,0.0,18098647.0
1165,11418.0,"$50,000 - $74,999",2380,940,780,590,380,QN,6986084.0,2471021.0,1892226.0,1724660.0,1274552.0,1587216.0,75974.0,1988967.0,0.0,97947.0,0.0,18098647.0
1166,11418.0,"$75,000 -  $99,999",1250,390,580,240,260,QN,6986084.0,2471021.0,1892226.0,1724660.0,1274552.0,1587216.0,75974.0,1988967.0,0.0,97947.0,0.0,18098647.0
1167,11418.0,"$100,000 - $199,999",1410,310,920,170,320,QN,6986084.0,2471021.0,1892226.0,1724660.0,1274552.0,1587216.0,75974.0,1988967.0,0.0,97947.0,0.0,18098647.0
1168,11418.0,"$200,000+",280,50,220,** ,70,QN,6986084.0,2471021.0,1892226.0,1724660.0,1274552.0,1587216.0,75974.0,1988967.0,0.0,97947.0,0.0,18098647.0
1169,11419.0,total,"24,130","11,620","6,930","5,070","3,780",QN,9878936.0,1647299.0,46760.0,1477685.0,684687.0,160051.0,49411.0,626089.0,900.0,3138.0,0.0,14574956.0
1170,11419.0,"< $25,000",11870,7370,2220,2070,1760,QN,9878936.0,1647299.0,46760.0,1477685.0,684687.0,160051.0,49411.0,626089.0,900.0,3138.0,0.0,14574956.0
1171,11419.0,"$25,000 - $49,999",6640,2710,1940,1810,910,QN,9878936.0,1647299.0,46760.0,1477685.0,684687.0,160051.0,49411.0,626089.0,900.0,3138.0,0.0,14574956.0
1172,11419.0,"$50,000 - $74,999",2930,970,1140,730,510,QN,9878936.0,1647299.0,46760.0,1477685.0,684687.0,160051.0,49411.0,626089.0,900.0,3138.0,0.0,14574956.0
1173,11419.0,"$75,000 -  $99,999",1410,370,720,300,290,QN,9878936.0,1647299.0,46760.0,1477685.0,684687.0,160051.0,49411.0,626089.0,900.0,3138.0,0.0,14574956.0
1174,11419.0,"$100,000 - $199,999",1170,200,820,160,280,QN,9878936.0,1647299.0,46760.0,1477685.0,684687.0,160051.0,49411.0,626089.0,900.0,3138.0,0.0,14574956.0
1175,11419.0,"$200,000+",110,** ,90,** ,30,QN,9878936.0,1647299.0,46760.0,1477685.0,684687.0,160051.0,49411.0,626089.0,900.0,3138.0,0.0,14574956.0
1176,11420.0,total,"23,560","10,820","6,310","5,870","4,090",QN,12504158.0,659236.0,0.0,686550.0,513611.0,53846.0,76802.0,1159866.0,2058532.0,3074.0,0.0,17715675.0
1177,11420.0,"< $25,000",9810,6000,1590,2030,1650,QN,12504158.0,659236.0,0.0,686550.0,513611.0,53846.0,76802.0,1159866.0,2058532.0,3074.0,0.0,17715675.0
1178,11420.0,"$25,000 - $49,999",6520,2750,1520,2070,980,QN,12504158.0,659236.0,0.0,686550.0,513611.0,53846.0,76802.0,1159866.0,2058532.0,3074.0,0.0,17715675.0
1179,11420.0,"$50,000 - $74,999",3440,1230,1150,960,620,QN,12504158.0,659236.0,0.0,686550.0,513611.0,53846.0,76802.0,1159866.0,2058532.0,3074.0,0.0,17715675.0
1180,11420.0,"$75,000 -  $99,999",1790,480,780,470,370,QN,12504158.0,659236.0,0.0,686550.0,513611.0,53846.0,76802.0,1159866.0,2058532.0,3074.0,0.0,17715675.0
1181,11420.0,"$100,000 - $199,999",1820,340,1130,320,420,QN,12504158.0,659236.0,0.0,686550.0,513611.0,53846.0,76802.0,1159866.0,2058532.0,3074.0,0.0,17715675.0
1182,11420.0,"$200,000+",180,20,140,20,50,QN,12504158.0,659236.0,0.0,686550.0,513611.0,53846.0,76802.0,1159866.0,2058532.0,3074.0,0.0,17715675.0
1183,11421.0,total,"20,780","9,850","5,690","4,920","3,430",QN,8811908.0,2130413.0,1243736.0,1275667.0,296284.0,82028.0,22221.0,455308.0,27240.0,3700.0,0.0,14348505.0
1184,11421.0,"< $25,000",9120,5490,1540,1960,1480,QN,8811908.0,2130413.0,1243736.0,1275667.0,296284.0,82028.0,22221.0,455308.0,27240.0,3700.0,0.0,14348505.0
1185,11421.0,"$25,000 - $49,999",5490,2360,1400,1640,730,QN,8811908.0,2130413.0,1243736.0,1275667.0,296284.0,82028.0,22221.0,455308.0,27240.0,3700.0,0.0,14348505.0
1186,11421.0,"$50,000 - $74,999",2950,1200,910,780,500,QN,8811908.0,2130413.0,1243736.0,1275667.0,296284.0,82028.0,22221.0,455308.0,27240.0,3700.0,0.0,14348505.0
1187,11421.0,"$75,000 -  $99,999",1490,440,710,320,330,QN,8811908.0,2130413.0,1243736.0,1275667.0,296284.0,82028.0,22221.0,455308.0,27240.0,3700.0,0.0,14348505.0
1188,11421.0,"$100,000 - $199,999",1570,360,1000,220,350,QN,8811908.0,2130413.0,1243736.0,1275667.0,296284.0,82028.0,22221.0,455308.0,27240.0,3700.0,0.0,14348505.0
1189,11421.0,"$200,000+",160,** ,130,** ,40,QN,8811908.0,2130413.0,1243736.0,1275667.0,296284.0,82028.0,22221.0,455308.0,27240.0,3700.0,0.0,14348505.0
1190,11422.0,total,"16,640","8,200","2,570","5,340","3,470",QN,9807075.0,912028.0,0.0,183914.0,630759.0,81696.0,13017.0,613022.0,1125.0,7660.0,0.0,12250296.0
1191,11422.0,"< $25,000",5720,3920,380,1300,1080,QN,9807075.0,912028.0,0.0,183914.0,630759.0,81696.0,13017.0,613022.0,1125.0,7660.0,0.0,12250296.0
1192,11422.0,"$25,000 - $49,999",4530,2210,460,1710,810,QN,9807075.0,912028.0,0.0,183914.0,630759.0,81696.0,13017.0,613022.0,1125.0,7660.0,0.0,12250296.0
1193,11422.0,"$50,000 - $74,999",2780,1100,410,1160,640,QN,9807075.0,912028.0,0.0,183914.0,630759.0,81696.0,13017.0,613022.0,1125.0,7660.0,0.0,12250296.0
1194,11422.0,"$75,000 -  $99,999",1590,540,360,610,390,QN,9807075.0,912028.0,0.0,183914.0,630759.0,81696.0,13017.0,613022.0,1125.0,7660.0,0.0,12250296.0
1195,11422.0,"$100,000 - $199,999",1820,410,810,540,480,QN,9807075.0,912028.0,0.0,183914.0,630759.0,81696.0,13017.0,613022.0,1125.0,7660.0,0.0,12250296.0
1196,11422.0,"$200,000+",200,20,150,20,70,QN,9807075.0,912028.0,0.0,183914.0,630759.0,81696.0,13017.0,613022.0,1125.0,7660.0,0.0,12250296.0
1197,11423.0,total,"15,380","7,120","4,150","3,730","3,370",QN,8088822.0,1156300.0,1863254.0,650408.0,433803.0,1026553.0,94138.0,833372.0,14860.0,70060.0,0.0,14231570.0
1198,11423.0,"< $25,000",6100,3750,960,1270,1240,QN,8088822.0,1156300.0,1863254.0,650408.0,433803.0,1026553.0,94138.0,833372.0,14860.0,70060.0,0.0,14231570.0
1199,11423.0,"$25,000 - $49,999",4230,1850,930,1320,770,QN,8088822.0,1156300.0,1863254.0,650408.0,433803.0,1026553.0,94138.0,833372.0,14860.0,70060.0,0.0,14231570.0
1200,11423.0,"$50,000 - $74,999",2220,850,690,610,530,QN,8088822.0,1156300.0,1863254.0,650408.0,433803.0,1026553.0,94138.0,833372.0,14860.0,70060.0,0.0,14231570.0
1201,11423.0,"$75,000 -  $99,999",1190,360,510,280,310,QN,8088822.0,1156300.0,1863254.0,650408.0,433803.0,1026553.0,94138.0,833372.0,14860.0,70060.0,0.0,14231570.0
1202,11423.0,"$100,000 - $199,999",1310,260,790,250,380,QN,8088822.0,1156300.0,1863254.0,650408.0,433803.0,1026553.0,94138.0,833372.0,14860.0,70060.0,0.0,14231570.0
1203,11423.0,"$200,000+",330,50,270,** ,140,QN,8088822.0,1156300.0,1863254.0,650408.0,433803.0,1026553.0,94138.0,833372.0,14860.0,70060.0,0.0,14231570.0
1204,11426.0,total,"9,280","4,370","3,720",960,"2,440",QN,5988753.0,925217.0,263883.0,140416.0,419374.0,137706.0,12273.0,1896988.0,1511.0,4092.0,0.0,9790213.0
1205,11426.0,"< $25,000",3030,2090,630,250,690,QN,5988753.0,925217.0,263883.0,140416.0,419374.0,137706.0,12273.0,1896988.0,1511.0,4092.0,0.0,9790213.0
1206,11426.0,"$25,000 - $49,999",1880,910,650,270,420,QN,5988753.0,925217.0,263883.0,140416.0,419374.0,137706.0,12273.0,1896988.0,1511.0,4092.0,0.0,9790213.0
1207,11426.0,"$50,000 - $74,999",1380,680,470,190,370,QN,5988753.0,925217.0,263883.0,140416.0,419374.0,137706.0,12273.0,1896988.0,1511.0,4092.0,0.0,9790213.0
1208,11426.0,"$75,000 -  $99,999",970,350,460,110,320,QN,5988753.0,925217.0,263883.0,140416.0,419374.0,137706.0,12273.0,1896988.0,1511.0,4092.0,0.0,9790213.0
1209,11426.0,"$100,000 - $199,999",1650,300,1190,140,520,QN,5988753.0,925217.0,263883.0,140416.0,419374.0,137706.0,12273.0,1896988.0,1511.0,4092.0,0.0,9790213.0
1210,11426.0,"$200,000+",370,40,320,** ,120,QN,5988753.0,925217.0,263883.0,140416.0,419374.0,137706.0,12273.0,1896988.0,1511.0,4092.0,0.0,9790213.0
1211,11427.0,total,"11,980","5,610","4,080","2,000","3,120",QN,6480001.0,2439732.0,252071.0,156580.0,194145.0,0.0,5985.0,1422805.0,8832.0,2200.0,0.0,10962351.0
1212,11427.0,"< $25,000",4110,2680,810,530,1000,QN,6480001.0,2439732.0,252071.0,156580.0,194145.0,0.0,5985.0,1422805.0,8832.0,2200.0,0.0,10962351.0
1213,11427.0,"$25,000 - $49,999",2830,1300,810,650,650,QN,6480001.0,2439732.0,252071.0,156580.0,194145.0,0.0,5985.0,1422805.0,8832.0,2200.0,0.0,10962351.0
1214,11427.0,"$50,000 - $74,999",1820,800,560,400,470,QN,6480001.0,2439732.0,252071.0,156580.0,194145.0,0.0,5985.0,1422805.0,8832.0,2200.0,0.0,10962351.0
1215,11427.0,"$75,000 -  $99,999",1210,440,500,230,350,QN,6480001.0,2439732.0,252071.0,156580.0,194145.0,0.0,5985.0,1422805.0,8832.0,2200.0,0.0,10962351.0
1216,11427.0,"$100,000 - $199,999",1610,350,1060,170,500,QN,6480001.0,2439732.0,252071.0,156580.0,194145.0,0.0,5985.0,1422805.0,8832.0,2200.0,0.0,10962351.0
1217,11427.0,"$200,000+",400,40,340,20,150,QN,6480001.0,2439732.0,252071.0,156580.0,194145.0,0.0,5985.0,1422805.0,8832.0,2200.0,0.0,10962351.0
1218,11428.0,total,"10,030","4,650","3,100","2,040","2,180",QN,5665860.0,413322.0,200737.0,641376.0,468403.0,105182.0,54336.0,781900.0,0.0,1560.0,0.0,8332676.0
1219,11428.0,"< $25,000",3710,2360,650,630,760,QN,5665860.0,413322.0,200737.0,641376.0,468403.0,105182.0,54336.0,781900.0,0.0,1560.0,0.0,8332676.0
1220,11428.0,"$25,000 - $49,999",2650,1250,640,680,480,QN,5665860.0,413322.0,200737.0,641376.0,468403.0,105182.0,54336.0,781900.0,0.0,1560.0,0.0,8332676.0
1221,11428.0,"$50,000 - $74,999",1530,580,520,380,370,QN,5665860.0,413322.0,200737.0,641376.0,468403.0,105182.0,54336.0,781900.0,0.0,1560.0,0.0,8332676.0
1222,11428.0,"$75,000 -  $99,999",930,280,440,190,260,QN,5665860.0,413322.0,200737.0,641376.0,468403.0,105182.0,54336.0,781900.0,0.0,1560.0,0.0,8332676.0
1223,11428.0,"$100,000 - $199,999",1100,180,750,160,280,QN,5665860.0,413322.0,200737.0,641376.0,468403.0,105182.0,54336.0,781900.0,0.0,1560.0,0.0,8332676.0
1224,11428.0,"$200,000+",110,** ,100,** ,30,QN,5665860.0,413322.0,200737.0,641376.0,468403.0,105182.0,54336.0,781900.0,0.0,1560.0,0.0,8332676.0
1225,11429.0,total,"13,500","6,630","2,380","4,120","2,890",QN,7973715.0,250522.0,98116.0,289568.0,293165.0,472595.0,320215.0,569612.0,800.0,14225.0,0.0,10282533.0
1226,11429.0,"< $25,000",5140,3380,470,1200,980,QN,7973715.0,250522.0,98116.0,289568.0,293165.0,472595.0,320215.0,569612.0,800.0,14225.0,0.0,10282533.0
1227,11429.0,"$25,000 - $49,999",3860,1720,530,1480,750,QN,7973715.0,250522.0,98116.0,289568.0,293165.0,472595.0,320215.0,569612.0,800.0,14225.0,0.0,10282533.0
1228,11429.0,"$50,000 - $74,999",2110,880,390,770,520,QN,7973715.0,250522.0,98116.0,289568.0,293165.0,472595.0,320215.0,569612.0,800.0,14225.0,0.0,10282533.0
1229,11429.0,"$75,000 -  $99,999",1120,360,360,360,310,QN,7973715.0,250522.0,98116.0,289568.0,293165.0,472595.0,320215.0,569612.0,800.0,14225.0,0.0,10282533.0
1230,11429.0,"$100,000 - $199,999",1190,290,570,310,300,QN,7973715.0,250522.0,98116.0,289568.0,293165.0,472595.0,320215.0,569612.0,800.0,14225.0,0.0,10282533.0
1231,11429.0,"$200,000+",80,** ,60,** ,30,QN,7973715.0,250522.0,98116.0,289568.0,293165.0,472595.0,320215.0,569612.0,800.0,14225.0,0.0,10282533.0
1232,11430.0,total,180,110,0,40,40,QN,0.0,0.0,0.0,0.0,145538.0,42400.0,17280787.0,29000.0,0.0,1575.0,0.0,17499300.0
1233,11430.0,"< $25,000",60,40,0,20,** ,QN,0.0,0.0,0.0,0.0,145538.0,42400.0,17280787.0,29000.0,0.0,1575.0,0.0,17499300.0
1234,11430.0,"$25,000 - $49,999",30,20,0,** ,** ,QN,0.0,0.0,0.0,0.0,145538.0,42400.0,17280787.0,29000.0,0.0,1575.0,0.0,17499300.0
1235,11430.0,"$50,000 - $74,999",50,50,0,20,40,QN,0.0,0.0,0.0,0.0,145538.0,42400.0,17280787.0,29000.0,0.0,1575.0,0.0,17499300.0
1236,11430.0,"$75,000 -  $99,999",40,** ,0,** ,** ,QN,0.0,0.0,0.0,0.0,145538.0,42400.0,17280787.0,29000.0,0.0,1575.0,0.0,17499300.0
1237,11430.0,"$100,000 - $199,999",** ,** ,0,** ,** ,QN,0.0,0.0,0.0,0.0,145538.0,42400.0,17280787.0,29000.0,0.0,1575.0,0.0,17499300.0
1238,11430.0,"$200,000+",** ,** ,0,** ,** ,QN,0.0,0.0,0.0,0.0,145538.0,42400.0,17280787.0,29000.0,0.0,1575.0,0.0,17499300.0
1239,11432.0,total,"28,240","13,120","9,630","4,860","5,650",QN,10004978.0,1935066.0,7411988.0,4106113.0,2882843.0,11270.0,16398.0,10071348.0,1000.0,347427.0,24632.0,36813063.0
1240,11432.0,"< $25,000",12800,7440,3060,2070,2290,QN,10004978.0,1935066.0,7411988.0,4106113.0,2882843.0,11270.0,16398.0,10071348.0,1000.0,347427.0,24632.0,36813063.0
1241,11432.0,"$25,000 - $49,999",7110,2810,2630,1500,1150,QN,10004978.0,1935066.0,7411988.0,4106113.0,2882843.0,11270.0,16398.0,10071348.0,1000.0,347427.0,24632.0,36813063.0
1242,11432.0,"$50,000 - $74,999",3540,1480,1230,700,770,QN,10004978.0,1935066.0,7411988.0,4106113.0,2882843.0,11270.0,16398.0,10071348.0,1000.0,347427.0,24632.0,36813063.0
1243,11432.0,"$75,000 -  $99,999",1910,710,840,310,470,QN,10004978.0,1935066.0,7411988.0,4106113.0,2882843.0,11270.0,16398.0,10071348.0,1000.0,347427.0,24632.0,36813063.0
1244,11432.0,"$100,000 - $199,999",2200,560,1340,250,670,QN,10004978.0,1935066.0,7411988.0,4106113.0,2882843.0,11270.0,16398.0,10071348.0,1000.0,347427.0,24632.0,36813063.0
1245,11432.0,"$200,000+",680,120,530,30,300,QN,10004978.0,1935066.0,7411988.0,4106113.0,2882843.0,11270.0,16398.0,10071348.0,1000.0,347427.0,24632.0,36813063.0
1246,11433.0,total,"16,780","7,950","3,050","5,410","2,650",QN,7908263.0,1140096.0,1509858.0,687421.0,2628482.0,1905305.0,339364.0,2466966.0,13190.0,302961.0,2016.0,18903922.0
1247,11433.0,"< $25,000",7690,4610,880,2090,1150,QN,7908263.0,1140096.0,1509858.0,687421.0,2628482.0,1905305.0,339364.0,2466966.0,13190.0,302961.0,2016.0,18903922.0
1248,11433.0,"$25,000 - $49,999",4820,1980,860,1870,660,QN,7908263.0,1140096.0,1509858.0,687421.0,2628482.0,1905305.0,339364.0,2466966.0,13190.0,302961.0,2016.0,18903922.0
1249,11433.0,"$50,000 - $74,999",2270,850,510,840,410,QN,7908263.0,1140096.0,1509858.0,687421.0,2628482.0,1905305.0,339364.0,2466966.0,13190.0,302961.0,2016.0,18903922.0
1250,11433.0,"$75,000 -  $99,999",1050,300,320,370,190,QN,7908263.0,1140096.0,1509858.0,687421.0,2628482.0,1905305.0,339364.0,2466966.0,13190.0,302961.0,2016.0,18903922.0
1251,11433.0,"$100,000 - $199,999",880,210,430,240,240,QN,7908263.0,1140096.0,1509858.0,687421.0,2628482.0,1905305.0,339364.0,2466966.0,13190.0,302961.0,2016.0,18903922.0
1252,11433.0,"$200,000+",70,** ,50,** ,** ,QN,7908263.0,1140096.0,1509858.0,687421.0,2628482.0,1905305.0,339364.0,2466966.0,13190.0,302961.0,2016.0,18903922.0
1253,11434.0,total,"33,200","16,950","4,490","10,870","7,250",QN,14468019.0,415238.0,8590953.0,539988.0,1809192.0,2264896.0,179473.0,2952011.0,58576.0,269843.0,0.0,31548189.0
1254,11434.0,"< $25,000",12240,8170,750,3130,2420,QN,14468019.0,415238.0,8590953.0,539988.0,1809192.0,2264896.0,179473.0,2952011.0,58576.0,269843.0,0.0,31548189.0
1255,11434.0,"$25,000 - $49,999",9770,4700,990,3790,2030,QN,14468019.0,415238.0,8590953.0,539988.0,1809192.0,2264896.0,179473.0,2952011.0,58576.0,269843.0,0.0,31548189.0
1256,11434.0,"$50,000 - $74,999",5650,2400,860,2180,1360,QN,14468019.0,415238.0,8590953.0,539988.0,1809192.0,2264896.0,179473.0,2952011.0,58576.0,269843.0,0.0,31548189.0
1257,11434.0,"$75,000 -  $99,999",2820,1000,670,1030,710,QN,14468019.0,415238.0,8590953.0,539988.0,1809192.0,2264896.0,179473.0,2952011.0,58576.0,269843.0,0.0,31548189.0
1258,11434.0,"$100,000 - $199,999",2530,640,1110,710,670,QN,14468019.0,415238.0,8590953.0,539988.0,1809192.0,2264896.0,179473.0,2952011.0,58576.0,269843.0,0.0,31548189.0
1259,11434.0,"$200,000+",190,40,110,30,60,QN,14468019.0,415238.0,8590953.0,539988.0,1809192.0,2264896.0,179473.0,2952011.0,58576.0,269843.0,0.0,31548189.0
1260,11435.0,total,"26,800","12,990","7,200","5,990","4,760",QN,7269926.0,3208123.0,6945106.0,2739510.0,2524058.0,947696.0,161316.0,2446475.0,42550.0,165950.0,0.0,26450710.0
1261,11435.0,"< $25,000",11400,6720,2120,2370,2010,QN,7269926.0,3208123.0,6945106.0,2739510.0,2524058.0,947696.0,161316.0,2446475.0,42550.0,165950.0,0.0,26450710.0
1262,11435.0,"$25,000 - $49,999",7090,3110,1790,1990,1060,QN,7269926.0,3208123.0,6945106.0,2739510.0,2524058.0,947696.0,161316.0,2446475.0,42550.0,165950.0,0.0,26450710.0
1263,11435.0,"$50,000 - $74,999",3880,1730,1160,880,750,QN,7269926.0,3208123.0,6945106.0,2739510.0,2524058.0,947696.0,161316.0,2446475.0,42550.0,165950.0,0.0,26450710.0
1264,11435.0,"$75,000 -  $99,999",2180,830,850,430,430,QN,7269926.0,3208123.0,6945106.0,2739510.0,2524058.0,947696.0,161316.0,2446475.0,42550.0,165950.0,0.0,26450710.0
1265,11435.0,"$100,000 - $199,999",2030,550,1130,320,440,QN,7269926.0,3208123.0,6945106.0,2739510.0,2524058.0,947696.0,161316.0,2446475.0,42550.0,165950.0,0.0,26450710.0
1266,11435.0,"$200,000+",220,50,150,** ,70,QN,7269926.0,3208123.0,6945106.0,2739510.0,2524058.0,947696.0,161316.0,2446475.0,42550.0,165950.0,0.0,26450710.0
1267,11436.0,total,"9,790","4,600","1,860","3,080","1,610",QN,5586085.0,76479.0,280000.0,171534.0,919551.0,20928.0,10334.0,688660.0,600.0,0.0,0.0,7754171.0
1268,11436.0,"< $25,000",3910,2440,380,1000,600,QN,5586085.0,76479.0,280000.0,171534.0,919551.0,20928.0,10334.0,688660.0,600.0,0.0,0.0,7754171.0
1269,11436.0,"$25,000 - $49,999",2830,1210,450,1080,400,QN,5586085.0,76479.0,280000.0,171534.0,919551.0,20928.0,10334.0,688660.0,600.0,0.0,0.0,7754171.0
1270,11436.0,"$50,000 - $74,999",1560,570,390,570,300,QN,5586085.0,76479.0,280000.0,171534.0,919551.0,20928.0,10334.0,688660.0,600.0,0.0,0.0,7754171.0
1271,11436.0,"$75,000 -  $99,999",790,240,260,260,160,QN,5586085.0,76479.0,280000.0,171534.0,919551.0,20928.0,10334.0,688660.0,600.0,0.0,0.0,7754171.0
1272,11436.0,"$100,000 - $199,999",660,140,350,170,150,QN,5586085.0,76479.0,280000.0,171534.0,919551.0,20928.0,10334.0,688660.0,600.0,0.0,0.0,7754171.0
1273,11436.0,"$200,000+",40,** ,30,** ,** ,QN,5586085.0,76479.0,280000.0,171534.0,919551.0,20928.0,10334.0,688660.0,600.0,0.0,0.0,7754171.0
1274,11691.0,total,"23,000","10,680","4,540","7,370","3,680",QN,10015055.0,2401030.0,9220076.0,1516850.0,826680.0,387791.0,141782.0,3191792.0,22917.0,15738.0,1976.0,27741687.0
1275,11691.0,"< $25,000",10680,6320,1020,3200,1450,QN,10015055.0,2401030.0,9220076.0,1516850.0,826680.0,387791.0,141782.0,3191792.0,22917.0,15738.0,1976.0,27741687.0
1276,11691.0,"$25,000 - $49,999",6270,2630,1030,2490,890,QN,10015055.0,2401030.0,9220076.0,1516850.0,826680.0,387791.0,141782.0,3191792.0,22917.0,15738.0,1976.0,27741687.0
1277,11691.0,"$50,000 - $74,999",2920,1020,800,1020,580,QN,10015055.0,2401030.0,9220076.0,1516850.0,826680.0,387791.0,141782.0,3191792.0,22917.0,15738.0,1976.0,27741687.0
1278,11691.0,"$75,000 -  $99,999",1380,410,520,410,310,QN,10015055.0,2401030.0,9220076.0,1516850.0,826680.0,387791.0,141782.0,3191792.0,22917.0,15738.0,1976.0,27741687.0
1279,11691.0,"$100,000 - $199,999",1400,270,860,250,350,QN,10015055.0,2401030.0,9220076.0,1516850.0,826680.0,387791.0,141782.0,3191792.0,22917.0,15738.0,1976.0,27741687.0
1280,11691.0,"$200,000+",350,30,310,** ,100,QN,10015055.0,2401030.0,9220076.0,1516850.0,826680.0,387791.0,141782.0,3191792.0,22917.0,15738.0,1976.0,27741687.0
1281,11692.0,total,"8,890","4,210","1,360","3,120","1,350",QN,3977702.0,547551.0,3935524.0,312001.0,139526.0,82475.0,43445.0,565739.0,77057.0,49304.0,0.0,9730324.0
1282,11692.0,"< $25,000",3980,2360,280,1280,570,QN,3977702.0,547551.0,3935524.0,312001.0,139526.0,82475.0,43445.0,565739.0,77057.0,49304.0,0.0,9730324.0
1283,11692.0,"$25,000 - $49,999",2400,1000,290,1030,360,QN,3977702.0,547551.0,3935524.0,312001.0,139526.0,82475.0,43445.0,565739.0,77057.0,49304.0,0.0,9730324.0
1284,11692.0,"$50,000 - $74,999",1210,460,240,480,180,QN,3977702.0,547551.0,3935524.0,312001.0,139526.0,82475.0,43445.0,565739.0,77057.0,49304.0,0.0,9730324.0
1285,11692.0,"$75,000 -  $99,999",580,210,160,190,100,QN,3977702.0,547551.0,3935524.0,312001.0,139526.0,82475.0,43445.0,565739.0,77057.0,49304.0,0.0,9730324.0
1286,11692.0,"$100,000 - $199,999",620,180,310,140,140,QN,3977702.0,547551.0,3935524.0,312001.0,139526.0,82475.0,43445.0,565739.0,77057.0,49304.0,0.0,9730324.0
1287,11692.0,"$200,000+",100,** ,80,** ,** ,QN,3977702.0,547551.0,3935524.0,312001.0,139526.0,82475.0,43445.0,565739.0,77057.0,49304.0,0.0,9730324.0
1288,11693.0,total,"5,790","2,950","1,300","1,400","1,290",QN,2056437.0,505764.0,2512711.0,160729.0,191077.0,298627.0,0.0,400212.0,69621.0,16344.0,0.0,6211522.0
1289,11693.0,"< $25,000",2190,1390,200,570,460,QN,2056437.0,505764.0,2512711.0,160729.0,191077.0,298627.0,0.0,400212.0,69621.0,16344.0,0.0,6211522.0
1290,11693.0,"$25,000 - $49,999",1370,720,220,400,290,QN,2056437.0,505764.0,2512711.0,160729.0,191077.0,298627.0,0.0,400212.0,69621.0,16344.0,0.0,6211522.0
1291,11693.0,"$50,000 - $74,999",850,410,190,210,210,QN,2056437.0,505764.0,2512711.0,160729.0,191077.0,298627.0,0.0,400212.0,69621.0,16344.0,0.0,6211522.0
1292,11693.0,"$75,000 -  $99,999",570,230,190,120,150,QN,2056437.0,505764.0,2512711.0,160729.0,191077.0,298627.0,0.0,400212.0,69621.0,16344.0,0.0,6211522.0
1293,11693.0,"$100,000 - $199,999",710,200,430,100,160,QN,2056437.0,505764.0,2512711.0,160729.0,191077.0,298627.0,0.0,400212.0,69621.0,16344.0,0.0,6211522.0
1294,11693.0,"$200,000+",100,** ,70,** ,20,QN,2056437.0,505764.0,2512711.0,160729.0,191077.0,298627.0,0.0,400212.0,69621.0,16344.0,0.0,6211522.0
1295,11694.0,total,"8,920","4,700","2,830","1,170","2,610",QN,6464649.0,1523505.0,2726703.0,606627.0,493090.0,37309.0,27067.0,1569369.0,800.0,4500.0,0.0,13453619.0
1296,11694.0,"< $25,000",2570,1970,250,310,630,QN,6464649.0,1523505.0,2726703.0,606627.0,493090.0,37309.0,27067.0,1569369.0,800.0,4500.0,0.0,13453619.0
1297,11694.0,"$25,000 - $49,999",1620,980,250,340,410,QN,6464649.0,1523505.0,2726703.0,606627.0,493090.0,37309.0,27067.0,1569369.0,800.0,4500.0,0.0,13453619.0
